Cod_Transacao;Produto;Quantidade;Preço Unitário;Valor Total;Forma de Pagamento;Tipo de Consumo;Data da Transação;valor_imputado;is_valid;quality_issues
TXN_3949676;SUCO;4;3,00;12,00;CARTÃO DE CRÉDITO;PRESENCIAL;21/12/2023;False;True;[]
TXN_4283693;SALADA;2;5,00;10,00;DINHEIRO;PRESENCIAL;05/01/2023;False;True;[]
TXN_2274945;SANDUICHE;4;4,00;16,00;DINHEIRO;PRESENCIAL;29/03/2023;False;True;[]
TXN_6787259;SANDUICHE;2;4,00;8,00;CARTÃO DE CRÉDITO;PRESENCIAL;18/08/2023;False;True;[]
TXN_7062893;VITAMINA;2;4,00;8,00;CARTEIRA DIGITAL;PRESENCIAL;15/10/2023;False;True;[]
TXN_7482834;SANDUICHE;;4,00;20,00;N/A;PRESENCIAL;16/05/2023;True;True;[]
TXN_8533584;BISCOITO;2;1,00;2,00;DINHEIRO;PARA VIAGEM;11/03/2023;False;True;[]
TXN_4311369;VITAMINA;2;4,00;8,00;CARTEIRA DIGITAL;PARA VIAGEM;18/08/2023;False;True;[]
TXN_7123353;BISCOITO;4;1,00;4,00;N/A;PRESENCIAL;08/02/2023;False;True;[]
TXN_8230414;SANDUICHE;4;4,00;16,00;DINHEIRO;N/A;20/11/2023;False;True;[]
TXN_3738314;SANDUICHE;4;4,00;16,00;N/A;N/A;06/08/2023;False;True;[]
TXN_3200434;BOLO;4;3,00;12,00;N/A;N/A;18/02/2023;False;True;[]
TXN_7485706;BISCOITO;5;1,00;5,00;CARTÃO DE CRÉDITO;PARA VIAGEM;15/11/2023;False;True;[]
TXN_9908225;VITAMINA;5;4,00;20,00;CARTÃO DE CRÉDITO;PRESENCIAL;04/01/2023;False;True;[]
TXN_7163533;VITAMINA;4;4,00;16,00;CARTÃO DE CRÉDITO;PARA VIAGEM;17/08/2023;False;True;[]
TXN_6867995;BISCOITO;3;1,00;3,00;CARTEIRA DIGITAL;PRESENCIAL;15/10/2023;False;True;[]
TXN_9563685;SALADA;1;5,00;5,00;CARTÃO DE CRÉDITO;N/A;28/07/2023;False;True;[]
TXN_3345675;BISCOITO;4;1,00;4,00;N/A;N/A;23/09/2023;False;True;[]
TXN_9890734;VITAMINA;4;4,00;16,00;N/A;PARA VIAGEM;17/04/2023;False;True;[]
TXN_7697294;VITAMINA;3;4,00;12,00;N/A;N/A;17/01/2023;False;True;[]
TXN_5256055;SALADA;5;5,00;25,00;CARTÃO DE CRÉDITO;PARA VIAGEM;07/02/2023;False;True;[]
TXN_3399674;VITAMINA;5;;20,00;CARTEIRA DIGITAL;N/A;09/12/2023;True;True;[]
TXN_6067979;SANDUICHE;1;4,00;4,00;CARTÃO DE CRÉDITO;PRESENCIAL;29/07/2023;False;True;[]
TXN_4340811;BOLO;5;3,00;15,00;N/A;PRESENCIAL;15/04/2023;False;True;[]
TXN_6515226;SUCO;1;3,00;3,00;CARTEIRA DIGITAL;N/A;05/01/2023;False;True;[]
TXN_6069730;SUCO;1;3,00;3,00;DINHEIRO;PRESENCIAL;05/02/2023;False;True;[]
TXN_2396191;SUCO;4;3,00;12,00;CARTÃO DE CRÉDITO;N/A;12/05/2023;False;True;[]
TXN_5223162;SUCO;3;3,00;9,00;CARTEIRA DIGITAL;N/A;29/10/2023;False;True;[]
TXN_4224401;SALADA;3;5,00;15,00;CARTEIRA DIGITAL;PRESENCIAL;18/12/2023;False;True;[]
TXN_9298882;SANDUICHE;3;4,00;12,00;N/A;N/A;13/01/2023;False;True;[]
TXN_1048616;CHÁ;1;1,50;1,50;DINHEIRO;N/A;10/10/2023;False;True;[]
TXN_5896141;VITAMINA;5;4,00;20,00;N/A;PRESENCIAL;08/03/2023;False;True;[]
TXN_6929664;CAFÉ;1;2,00;2,00;N/A;PARA VIAGEM;05/03/2023;False;True;[]
TXN_1570632;SANDUICHE;5;4,00;20,00;CARTEIRA DIGITAL;N/A;28/02/2023;False;True;[]
TXN_4650811;CHÁ;5;1,50;7,50;DINHEIRO;N/A;26/09/2023;False;True;[]
TXN_9858152;VITAMINA;2;4,00;8,00;CARTEIRA DIGITAL;PRESENCIAL;28/01/2023;False;True;[]
TXN_2666773;SUCO;3;3,00;9,00;CARTÃO DE CRÉDITO;N/A;29/06/2023;False;True;[]
TXN_1387062;N/A;5;4,00;20,00;CARTÃO DE CRÉDITO;N/A;22/08/2023;False;True;[]
TXN_4060332;VITAMINA;3;4,00;12,00;CARTÃO DE CRÉDITO;PARA VIAGEM;10/07/2023;False;True;[]
TXN_2780349;CAFÉ;5;2,00;10,00;DINHEIRO;N/A;12/11/2023;False;True;[]
TXN_2905218;VITAMINA;5;4,00;20,00;DINHEIRO;PRESENCIAL;03/09/2023;False;True;[]
TXN_2041190;SUCO;1;3,00;3,00;CARTEIRA DIGITAL;N/A;04/11/2023;False;True;[]
TXN_8269366;SANDUICHE;1;4,00;4,00;N/A;N/A;31/10/2023;False;True;[]
TXN_8277583;BISCOITO;5;1,00;5,00;CARTEIRA DIGITAL;PARA VIAGEM;15/08/2023;False;True;[]
TXN_3785049;SANDUICHE;4;4,00;16,00;N/A;N/A;26/11/2023;False;True;[]
TXN_8819928;CAFÉ;5;2,00;10,00;N/A;N/A;03/06/2023;False;True;[]
TXN_2078317;CHÁ;1;1,50;1,50;DINHEIRO;PRESENCIAL;21/09/2023;False;True;[]
TXN_8657361;N/A;4;2,00;8,00;N/A;PARA VIAGEM;24/01/2023;False;True;[]
TXN_4442954;CAFÉ;2;2,00;4,00;DINHEIRO;N/A;15/12/2023;False;True;[]
TXN_1560873;BISCOITO;2;1,00;2,00;N/A;PARA VIAGEM;19/07/2023;False;True;[]
TXN_7057481;VITAMINA;3;4,00;12,00;DINHEIRO;PRESENCIAL;11/07/2023;False;True;[]
TXN_6869767;VITAMINA;2;4,00;8,00;CARTEIRA DIGITAL;PARA VIAGEM;06/06/2023;False;True;[]
TXN_3705445;BISCOITO;5;;;DINHEIRO;PRESENCIAL;13/09/2023;True;True;[]
TXN_9714665;SALADA;1;5,00;5,00;N/A;PARA VIAGEM;11/11/2023;False;True;[]
TXN_4155770;SALADA;5;5,00;25,00;N/A;PRESENCIAL;20/09/2023;False;True;[]
TXN_1828494;SUCO;2;3,00;6,00;CARTEIRA DIGITAL;PARA VIAGEM;21/07/2023;False;True;[]
TXN_6011304;BOLO;4;3,00;12,00;DINHEIRO;N/A;20/11/2023;False;True;[]
TXN_6223157;SALADA;1;5,00;5,00;N/A;PARA VIAGEM;13/09/2023;False;True;[]
TXN_8526084;BOLO;5;3,00;15,00;N/A;PARA VIAGEM;05/03/2023;False;True;[]
TXN_3509609;VITAMINA;3;4,00;12,00;CARTEIRA DIGITAL;PARA VIAGEM;25/12/2023;False;True;[]
TXN_4276442;BOLO;4;3,00;12,00;CARTÃO DE CRÉDITO;PRESENCIAL;25/01/2023;False;True;[]
TXN_4532475;CAFÉ;;2,00;2,00;CARTEIRA DIGITAL;N/A;23/04/2023;True;True;[]
TXN_7956243;BOLO;4;3,00;12,00;DINHEIRO;PARA VIAGEM;23/05/2023;False;True;[]
TXN_4798335;SANDUICHE;5;4,00;20,00;N/A;PARA VIAGEM;16/02/2023;False;True;[]
TXN_9336674;SALADA;4;5,00;20,00;N/A;N/A;18/01/2023;False;True;[]
TXN_5257169;SUCO;4;3,00;12,00;CARTÃO DE CRÉDITO;N/A;12/01/2023;False;True;[]
TXN_5929633;BOLO;3;3,00;9,00;N/A;PRESENCIAL;27/02/2023;False;True;[]
TXN_9323014;BISCOITO;3;1,00;3,00;N/A;PRESENCIAL;15/08/2023;False;True;[]
TXN_5764902;CHÁ;;1,50;7,50;N/A;PARA VIAGEM;22/03/2023;True;True;[]
TXN_1473693;VITAMINA;4;4,00;16,00;N/A;PARA VIAGEM;14/05/2023;False;True;[]
TXN_3827851;CAFÉ;1;2,00;2,00;N/A;N/A;09/01/2023;False;True;[]
TXN_9087746;CAFÉ;4;2,00;8,00;CARTEIRA DIGITAL;N/A;03/04/2023;False;True;[]
TXN_3709853;VITAMINA;2;4,00;8,00;CARTÃO DE CRÉDITO;PARA VIAGEM;21/08/2023;False;True;[]
TXN_9665245;N/A;1;1,00;1,00;N/A;PARA VIAGEM;17/10/2023;False;True;[]
TXN_9486849;BOLO;;3,00;3,00;DINHEIRO;PARA VIAGEM;17/03/2023;True;True;[]
TXN_7581536;VITAMINA;2;;8,00;DINHEIRO;N/A;29/12/2023;True;True;[]
TXN_1408709;VITAMINA;5;4,00;20,00;DINHEIRO;PARA VIAGEM;14/04/2023;False;True;[]
TXN_6494850;CAFÉ;;2,00;4,00;DINHEIRO;N/A;08/07/2023;True;True;[]
TXN_4003040;BISCOITO;4;1,00;4,00;CARTÃO DE CRÉDITO;PRESENCIAL;12/09/2023;False;True;[]
TXN_1021087;SANDUICHE;1;4,00;4,00;N/A;N/A;01/11/2023;False;True;[]
TXN_1082717;N/A;;;9,00;CARTEIRA DIGITAL;PRESENCIAL;13/12/2023;True;True;[]
TXN_2530326;SANDUICHE;5;4,00;20,00;N/A;PRESENCIAL;06/05/2023;False;True;[]
TXN_9781679;SANDUICHE;2;4,00;8,00;CARTÃO DE CRÉDITO;PARA VIAGEM;08/09/2023;False;True;[]
TXN_8208915;SUCO;;3,00;6,00;DINHEIRO;N/A;09/05/2023;True;True;[]
TXN_5499117;SALADA;4;5,00;20,00;CARTEIRA DIGITAL;N/A;16/07/2023;False;True;[]
TXN_8566499;SALADA;;5,00;25,00;CARTEIRA DIGITAL;PRESENCIAL;27/12/2023;True;True;[]
TXN_8510450;N/A;4;3,00;12,00;N/A;N/A;04/01/2023;False;True;[]
TXN_9370771;SUCO;5;3,00;15,00;DINHEIRO;PRESENCIAL;21/08/2023;False;True;[]
TXN_5914284;CAFÉ;2;2,00;4,00;CARTÃO DE CRÉDITO;PARA VIAGEM;25/06/2023;False;True;[]
TXN_9590819;CAFÉ;3;2,00;6,00;N/A;PRESENCIAL;21/11/2023;False;True;[]
TXN_9878649;VITAMINA;5;4,00;20,00;DINHEIRO;PARA VIAGEM;18/09/2023;False;True;[]
TXN_5909816;SUCO;5;3,00;15,00;DINHEIRO;PARA VIAGEM;19/09/2023;False;True;[]
TXN_9461980;SALADA;1;5,00;5,00;CARTÃO DE CRÉDITO;PRESENCIAL;14/04/2023;False;True;[]
TXN_8090470;SANDUICHE;4;4,00;16,00;CARTEIRA DIGITAL;PARA VIAGEM;18/11/2023;False;True;[]
TXN_6052534;SALADA;4;5,00;20,00;DINHEIRO;N/A;19/02/2023;False;True;[]
TXN_1392546;BOLO;;3,00;6,00;CARTEIRA DIGITAL;PRESENCIAL;06/12/2023;True;True;[]
TXN_8128146;N/A;2;3,00;6,00;DINHEIRO;PRESENCIAL;16/05/2023;False;True;[]
TXN_2119325;BOLO;5;3,00;15,00;N/A;PRESENCIAL;13/11/2023;False;True;[]
TXN_9067752;VITAMINA;2;4,00;8,00;CARTEIRA DIGITAL;PARA VIAGEM;24/04/2023;False;True;[]
TXN_8211133;CHÁ;2;1,50;3,00;N/A;PARA VIAGEM;31/08/2023;False;True;[]
TXN_2331025;BISCOITO;2;1,00;2,00;DINHEIRO;N/A;28/04/2023;False;True;[]
TXN_3543133;CHÁ;2;1,50;3,00;N/A;N/A;08/04/2023;False;True;[]
TXN_2640771;BISCOITO;2;1,00;2,00;CARTEIRA DIGITAL;PARA VIAGEM;27/01/2023;False;True;[]
TXN_1103883;BISCOITO;5;1,00;5,00;CARTÃO DE CRÉDITO;N/A;09/08/2023;False;True;[]
TXN_8593064;VITAMINA;4;4,00;16,00;DINHEIRO;PARA VIAGEM;12/03/2023;False;True;[]
TXN_1803599;N/A;1;4,00;4,00;CARTEIRA DIGITAL;PARA VIAGEM;30/08/2023;False;True;[]
TXN_2873573;CAFÉ;3;2,00;6,00;N/A;PRESENCIAL;11/01/2023;False;True;[]
TXN_9223045;CHÁ;5;;7,50;CARTÃO DE CRÉDITO;PRESENCIAL;29/10/2023;True;True;[]
TXN_9502424;N/A;4;3,00;12,00;DINHEIRO;N/A;06/09/2023;False;True;[]
TXN_8659330;CHÁ;4;1,50;6,00;CARTÃO DE CRÉDITO;PARA VIAGEM;20/08/2023;False;True;[]
TXN_5615754;VITAMINA;5;;20,00;CARTEIRA DIGITAL;PARA VIAGEM;16/04/2023;True;True;[]
TXN_2898571;VITAMINA;3;4,00;12,00;N/A;N/A;10/05/2023;False;True;[]
TXN_1584851;VITAMINA;1;4,00;4,00;CARTÃO DE CRÉDITO;N/A;10/04/2023;False;True;[]
TXN_9430262;CAFÉ;5;2,00;10,00;N/A;N/A;16/03/2023;False;True;[]
TXN_9042309;CAFÉ;2;2,00;4,00;DINHEIRO;N/A;03/12/2023;False;True;[]
TXN_4816652;SANDUICHE;1;4,00;4,00;N/A;N/A;17/07/2023;False;True;[]
TXN_8127929;N/A;5;1,00;5,00;CARTÃO DE CRÉDITO;PARA VIAGEM;08/10/2023;False;True;[]
TXN_8567172;CAFÉ;3;2,00;6,00;N/A;PRESENCIAL;05/02/2023;False;True;[]
TXN_2317867;CHÁ;5;1,50;7,50;DINHEIRO;PRESENCIAL;23/01/2023;False;True;[]
TXN_4416436;CAFÉ;3;2,00;6,00;CARTEIRA DIGITAL;N/A;17/05/2023;False;True;[]
TXN_7467621;SALADA;4;5,00;20,00;CARTÃO DE CRÉDITO;PARA VIAGEM;28/01/2023;False;True;[]
TXN_5005999;SALADA;4;5,00;20,00;DINHEIRO;N/A;09/01/2023;False;True;[]
TXN_8664295;VITAMINA;2;4,00;8,00;CARTÃO DE CRÉDITO;N/A;23/02/2023;False;True;[]
TXN_4831311;N/A;2;2,00;4,00;DINHEIRO;PARA VIAGEM;15/07/2023;False;True;[]
TXN_2528186;N/A;2;2,00;4,00;DINHEIRO;N/A;17/06/2023;False;True;[]
TXN_4971093;VITAMINA;4;4,00;16,00;N/A;PARA VIAGEM;27/03/2023;False;True;[]
TXN_3602272;VITAMINA;3;4,00;12,00;CARTEIRA DIGITAL;PARA VIAGEM;15/02/2023;False;True;[]
TXN_4913329;CAFÉ;5;2,00;10,00;CARTÃO DE CRÉDITO;PARA VIAGEM;30/10/2023;False;True;[]
TXN_8830809;SANDUICHE;5;4,00;20,00;CARTEIRA DIGITAL;PRESENCIAL;31/07/2023;False;True;[]
TXN_7223387;SUCO;3;3,00;9,00;DINHEIRO;N/A;17/12/2023;False;True;[]
TXN_1629092;BISCOITO;3;1,00;3,00;CARTÃO DE CRÉDITO;N/A;13/02/2023;False;True;[]
TXN_4363360;VITAMINA;1;4,00;4,00;CARTÃO DE CRÉDITO;N/A;22/12/2023;False;True;[]
TXN_9689507;SALADA;3;5,00;15,00;DINHEIRO;PRESENCIAL;10/06/2023;False;True;[]
TXN_3317406;SANDUICHE;3;4,00;12,00;N/A;PARA VIAGEM;04/01/2023;False;True;[]
TXN_9662632;SALADA;4;5,00;20,00;CARTEIRA DIGITAL;PRESENCIAL;10/08/2023;False;True;[]
TXN_1364211;SALADA;2;5,00;10,00;N/A;PRESENCIAL;08/03/2023;False;True;[]
TXN_2673294;CAFÉ;3;2,00;6,00;DINHEIRO;N/A;11/11/2023;False;True;[]
TXN_2112848;BISCOITO;4;1,00;4,00;CARTÃO DE CRÉDITO;PRESENCIAL;16/10/2023;False;True;[]
TXN_1801691;SALADA;1;5,00;5,00;N/A;PARA VIAGEM;18/05/2023;False;True;[]
TXN_6424195;CAFÉ;3;2,00;6,00;N/A;PARA VIAGEM;14/09/2023;False;True;[]
TXN_6923480;CAFÉ;3;2,00;6,00;DINHEIRO;PARA VIAGEM;27/10/2023;False;True;[]
TXN_7416669;CHÁ;3;1,50;4,50;N/A;N/A;28/09/2023;False;True;[]
TXN_3693990;BISCOITO;2;1,00;2,00;N/A;PRESENCIAL;19/07/2023;False;True;[]
TXN_8652632;CHÁ;1;1,50;1,50;CARTEIRA DIGITAL;N/A;12/01/2023;False;True;[]
TXN_4141765;BOLO;5;3,00;15,00;N/A;N/A;17/12/2023;False;True;[]
TXN_8180793;BISCOITO;4;1,00;4,00;CARTEIRA DIGITAL;N/A;17/11/2023;False;True;[]
TXN_8875195;SANDUICHE;5;4,00;20,00;CARTÃO DE CRÉDITO;PRESENCIAL;21/08/2023;False;True;[]
TXN_9928552;SANDUICHE;5;4,00;20,00;CARTÃO DE CRÉDITO;PARA VIAGEM;13/06/2023;False;True;[]
TXN_3456748;SUCO;2;3,00;6,00;DINHEIRO;PRESENCIAL;30/01/2023;False;True;[]
TXN_5680687;SALADA;4;5,00;20,00;CARTÃO DE CRÉDITO;N/A;22/11/2023;False;True;[]
TXN_9349736;SANDUICHE;5;4,00;20,00;DINHEIRO;N/A;18/03/2023;False;True;[]
TXN_7558010;SUCO;4;3,00;12,00;N/A;N/A;27/03/2023;False;True;[]
TXN_8172897;BISCOITO;3;1,00;3,00;N/A;PARA VIAGEM;14/03/2023;False;True;[]
TXN_8540794;BOLO;4;3,00;12,00;DINHEIRO;N/A;06/04/2023;False;True;[]
TXN_5966744;CHÁ;3;1,50;4,50;N/A;PRESENCIAL;13/12/2023;False;True;[]
TXN_3132921;CHÁ;;1,50;7,50;CARTÃO DE CRÉDITO;PRESENCIAL;10/01/2023;True;True;[]
TXN_7029719;N/A;2;5,00;10,00;CARTEIRA DIGITAL;N/A;18/06/2023;False;True;[]
TXN_3912440;CHÁ;2;1,50;3,00;N/A;PRESENCIAL;21/05/2023;False;True;[]
TXN_4276702;N/A;1;1,00;1,00;CARTÃO DE CRÉDITO;PRESENCIAL;17/11/2023;False;True;[]
TXN_7657615;SUCO;3;3,00;9,00;CARTÃO DE CRÉDITO;N/A;17/07/2023;False;True;[]
TXN_4020074;BISCOITO;3;1,00;3,00;N/A;N/A;01/03/2023;False;True;[]
TXN_8942747;BISCOITO;5;1,00;5,00;N/A;PARA VIAGEM;14/12/2023;False;True;[]
TXN_3902815;SUCO;5;3,00;15,00;N/A;N/A;28/06/2023;False;True;[]
TXN_6218380;BISCOITO;4;1,00;4,00;DINHEIRO;PRESENCIAL;07/02/2023;False;True;[]
TXN_6905143;CAFÉ;5;;;DINHEIRO;N/A;09/08/2023;True;True;[]
TXN_3839691;CAFÉ;4;2,00;8,00;CARTÃO DE CRÉDITO;PRESENCIAL;13/02/2023;False;True;[]
TXN_4866254;SALADA;4;5,00;20,00;DINHEIRO;N/A;18/03/2023;False;True;[]
TXN_8935781;CAFÉ;2;2,00;4,00;N/A;N/A;10/09/2023;False;True;[]
TXN_2559020;BOLO;1;3,00;3,00;CARTEIRA DIGITAL;PARA VIAGEM;20/07/2023;False;True;[]
TXN_8607376;CAFÉ;5;2,00;10,00;DINHEIRO;PRESENCIAL;13/06/2023;False;True;[]
TXN_5858713;BISCOITO;2;1,00;2,00;CARTÃO DE CRÉDITO;PRESENCIAL;05/03/2023;False;True;[]
TXN_7064604;CAFÉ;;2,00;6,00;CARTEIRA DIGITAL;N/A;26/03/2023;True;True;[]
TXN_3312690;BISCOITO;3;1,00;3,00;CARTÃO DE CRÉDITO;PRESENCIAL;01/03/2023;False;True;[]
TXN_8687088;BISCOITO;2;1,00;2,00;CARTÃO DE CRÉDITO;PRESENCIAL;11/05/2023;False;True;[]
TXN_3440487;N/A;5;2,00;10,00;DINHEIRO;N/A;22/10/2023;False;True;[]
TXN_9618881;CAFÉ;5;2,00;10,00;N/A;N/A;15/02/2023;False;True;[]
TXN_5139074;BOLO;1;3,00;3,00;CARTEIRA DIGITAL;PARA VIAGEM;16/11/2023;False;True;[]
TXN_2799785;SUCO;1;3,00;3,00;DINHEIRO;N/A;25/01/2023;False;True;[]
TXN_4466681;N/A;;2,00;4,00;DINHEIRO;PARA VIAGEM;12/01/2023;True;True;[]
TXN_9292025;N/A;2;5,00;10,00;CARTEIRA DIGITAL;PRESENCIAL;25/03/2023;False;True;[]
TXN_8155535;BOLO;1;3,00;3,00;N/A;PARA VIAGEM;13/03/2023;False;True;[]
TXN_5301926;BOLO;1;3,00;3,00;CARTEIRA DIGITAL;PARA VIAGEM;13/11/2023;False;True;[]
TXN_2379467;CAFÉ;5;2,00;10,00;N/A;N/A;01/04/2023;False;True;[]
TXN_1837617;SUCO;3;3,00;9,00;N/A;N/A;16/01/2023;False;True;[]
TXN_3454881;SALADA;1;5,00;5,00;DINHEIRO;PRESENCIAL;29/11/2023;False;True;[]
TXN_4472969;SUCO;1;3,00;3,00;CARTÃO DE CRÉDITO;N/A;15/09/2023;False;True;[]
TXN_1905459;VITAMINA;3;4,00;12,00;CARTEIRA DIGITAL;N/A;18/08/2023;False;True;[]
TXN_8799945;CAFÉ;2;;4,00;DINHEIRO;N/A;24/11/2023;True;True;[]
TXN_4361614;VITAMINA;2;4,00;8,00;N/A;PARA VIAGEM;28/04/2023;False;True;[]
TXN_1665056;SALADA;5;5,00;25,00;DINHEIRO;N/A;05/01/2023;False;True;[]
TXN_2904046;VITAMINA;1;4,00;4,00;CARTÃO DE CRÉDITO;PRESENCIAL;11/12/2023;False;True;[]
TXN_9743274;CHÁ;5;1,50;7,50;N/A;N/A;25/01/2023;False;True;[]
TXN_5518232;SALADA;3;5,00;15,00;N/A;PARA VIAGEM;01/05/2023;False;True;[]
TXN_3770267;BOLO;2;3,00;6,00;N/A;N/A;21/10/2023;False;True;[]
TXN_7177709;SUCO;5;;15,00;N/A;PARA VIAGEM;08/03/2023;True;True;[]
TXN_6246494;CAFÉ;3;;6,00;N/A;PRESENCIAL;31/03/2023;True;True;[]
TXN_6540200;CHÁ;2;1,50;3,00;CARTEIRA DIGITAL;PRESENCIAL;23/10/2023;False;True;[]
TXN_7486118;SANDUICHE;4;4,00;16,00;N/A;PARA VIAGEM;22/05/2023;False;True;[]
TXN_5424614;BOLO;1;3,00;3,00;N/A;PRESENCIAL;12/11/2023;False;True;[]
TXN_6271598;SUCO;5;3,00;15,00;DINHEIRO;N/A;18/08/2023;False;True;[]
TXN_7562313;BOLO;2;3,00;6,00;N/A;N/A;15/12/2023;False;True;[]
TXN_9188774;CHÁ;1;1,50;1,50;CARTEIRA DIGITAL;PARA VIAGEM;14/04/2023;False;True;[]
TXN_9685716;BISCOITO;2;1,00;2,00;CARTEIRA DIGITAL;N/A;26/02/2023;False;True;[]
TXN_7493800;BOLO;5;3,00;15,00;CARTÃO DE CRÉDITO;PARA VIAGEM;16/08/2023;False;True;[]
TXN_6833564;VITAMINA;5;4,00;20,00;N/A;N/A;21/04/2023;False;True;[]
TXN_9411395;CAFÉ;5;2,00;10,00;N/A;N/A;12/05/2023;False;True;[]
TXN_8413251;SANDUICHE;3;4,00;12,00;DINHEIRO;PARA VIAGEM;18/08/2023;False;True;[]
TXN_6990331;SUCO;1;3,00;3,00;CARTEIRA DIGITAL;N/A;30/07/2023;False;True;[]
TXN_6007721;N/A;4;4,00;16,00;DINHEIRO;PRESENCIAL;21/08/2023;False;True;[]
TXN_2715086;SUCO;2;3,00;6,00;DINHEIRO;N/A;03/11/2023;False;True;[]
TXN_1444932;VITAMINA;1;4,00;4,00;DINHEIRO;PRESENCIAL;24/05/2023;False;True;[]
TXN_2747156;BISCOITO;1;1,00;1,00;N/A;PRESENCIAL;29/01/2023;False;True;[]
TXN_5065748;BOLO;5;3,00;15,00;CARTÃO DE CRÉDITO;PRESENCIAL;19/07/2023;False;True;[]
TXN_8014645;BOLO;2;3,00;6,00;DINHEIRO;PARA VIAGEM;06/07/2023;False;True;[]
TXN_2910247;VITAMINA;4;4,00;16,00;CARTEIRA DIGITAL;N/A;02/12/2023;False;True;[]
TXN_3251591;SANDUICHE;;4,00;12,00;N/A;PARA VIAGEM;26/01/2023;True;True;[]
TXN_4549977;BISCOITO;1;1,00;1,00;DINHEIRO;N/A;21/08/2023;False;True;[]
TXN_1736294;CAFÉ;3;2,00;6,00;CARTEIRA DIGITAL;N/A;06/09/2023;False;True;[]
TXN_1698600;SALADA;4;5,00;20,00;DINHEIRO;PARA VIAGEM;31/07/2023;False;True;[]
TXN_3463568;SALADA;2;5,00;10,00;CARTEIRA DIGITAL;PRESENCIAL;12/04/2023;False;True;[]
TXN_6773319;CHÁ;4;1,50;6,00;N/A;PARA VIAGEM;03/05/2023;False;True;[]
TXN_5504920;BOLO;5;;15,00;DINHEIRO;PARA VIAGEM;30/09/2023;True;True;[]
TXN_8392086;VITAMINA;4;4,00;16,00;N/A;N/A;12/07/2023;False;True;[]
TXN_9968926;SUCO;2;3,00;6,00;CARTEIRA DIGITAL;PARA VIAGEM;15/03/2023;False;True;[]
TXN_4719069;SUCO;2;3,00;6,00;CARTEIRA DIGITAL;N/A;04/01/2023;False;True;[]
TXN_3809941;BISCOITO;4;1,00;4,00;CARTÃO DE CRÉDITO;N/A;01/11/2023;False;True;[]
TXN_1935119;CAFÉ;4;2,00;8,00;CARTÃO DE CRÉDITO;PARA VIAGEM;15/07/2023;False;True;[]
TXN_8246369;SUCO;1;3,00;3,00;CARTÃO DE CRÉDITO;N/A;16/10/2023;False;True;[]
TXN_2009782;SALADA;5;5,00;25,00;CARTÃO DE CRÉDITO;N/A;11/05/2023;False;True;[]
TXN_4635230;SANDUICHE;3;4,00;12,00;N/A;PRESENCIAL;10/06/2023;False;True;[]
TXN_9583176;BISCOITO;5;1,00;5,00;N/A;PRESENCIAL;03/05/2023;False;True;[]
TXN_6784478;BISCOITO;2;1,00;2,00;CARTÃO DE CRÉDITO;PARA VIAGEM;21/12/2023;False;True;[]
TXN_3866162;BOLO;5;3,00;15,00;DINHEIRO;PARA VIAGEM;08/06/2023;False;True;[]
TXN_7612056;BISCOITO;5;1,00;5,00;CARTÃO DE CRÉDITO;N/A;08/03/2023;False;True;[]
TXN_5349355;N/A;2;5,00;10,00;CARTEIRA DIGITAL;PRESENCIAL;10/05/2023;False;True;[]
TXN_9259900;SALADA;4;5,00;20,00;CARTEIRA DIGITAL;N/A;07/08/2023;False;True;[]
TXN_4650834;SALADA;3;5,00;15,00;CARTEIRA DIGITAL;PARA VIAGEM;14/07/2023;False;True;[]
TXN_6576987;SALADA;3;;15,00;CARTÃO DE CRÉDITO;PARA VIAGEM;12/03/2023;True;True;[]
TXN_1192970;CAFÉ;2;2,00;4,00;CARTEIRA DIGITAL;PARA VIAGEM;17/06/2023;False;True;[]
TXN_7645464;CHÁ;5;1,50;7,50;DINHEIRO;PARA VIAGEM;17/08/2023;False;True;[]
TXN_4205860;SALADA;5;5,00;25,00;N/A;N/A;10/09/2023;False;True;[]
TXN_9495855;SUCO;2;3,00;6,00;DINHEIRO;PRESENCIAL;18/04/2023;False;True;[]
TXN_5712248;SANDUICHE;5;4,00;20,00;N/A;PARA VIAGEM;02/03/2023;False;True;[]
TXN_4582966;SUCO;2;3,00;6,00;N/A;N/A;28/10/2023;False;True;[]
TXN_4203885;CHÁ;3;1,50;4,50;DINHEIRO;N/A;11/05/2023;False;True;[]
TXN_1887083;SUCO;1;3,00;3,00;CARTEIRA DIGITAL;N/A;05/05/2023;False;True;[]
TXN_5602640;VITAMINA;5;4,00;20,00;N/A;PARA VIAGEM;01/04/2023;False;True;[]
TXN_8285410;CAFÉ;4;2,00;8,00;CARTÃO DE CRÉDITO;N/A;10/09/2023;False;True;[]
TXN_5654663;SUCO;;3,00;3,00;N/A;PARA VIAGEM;31/07/2023;True;True;[]
TXN_6687699;SALADA;4;5,00;20,00;DINHEIRO;PRESENCIAL;11/09/2023;False;True;[]
TXN_4331281;BOLO;;3,00;9,00;CARTEIRA DIGITAL;PARA VIAGEM;03/02/2023;True;True;[]
TXN_2390146;CAFÉ;3;2,00;6,00;N/A;N/A;24/06/2023;False;True;[]
TXN_9478033;BOLO;2;3,00;6,00;N/A;PRESENCIAL;08/04/2023;False;True;[]
TXN_8546777;BOLO;4;3,00;12,00;N/A;PRESENCIAL;16/03/2023;False;True;[]
