Cod_Transacao,Produto,Quantidade,Preço Unitário,Valor Total,Forma de Pagamento,Tipo de Consumo,Data da Transação
TXN_6355908,LANCHE,3,4.0,12.0,CARTÃO DE CRÉDITO,,28/03/2023
TXN_6856530,VITAMINA,5,4.0,20.0,CARTEIRA DIGITAL,,11/11/2023
TXN_1180397,VITAMINA,3,4.0,12.0,CARTÃO DE CRÉDITO,PARA VIAGEM,05/04/2023
TXN_4747863,BISCOITO,2,1.0,2.0,CARTEIRA DIGITAL,PRESENCIAL,04/10/2023
TXN_3979966,VITAMINA,5,4.0,20.0,,PARA VIAGEM,23/08/2023
TXN_5127984,LANCHE,3,4.0,12.0,DINHEIRO,PRESENCIAL,12/11/2023
TXN_9904214,LANCHE,5,4.0,20.0,,PARA VIAGEM,13/03/2023
TXN_9948753,CHÁ,2,1.5,3.0,,PARA VIAGEM,09/05/2023
TXN_8263172,,2,3.0,6.0,,PARA VIAGEM,30/12/2023
TXN_1196223,SUCO,3,3.0,9.0,CARTEIRA DIGITAL,PRESENCIAL,14/10/2023
TXN_2401073,CAFÉ,4,2.0,8.0,CARTÃO DE CRÉDITO,,10/02/2023
TXN_9639089,SUCO,4,3.0,12.0,CARTÃO DE CRÉDITO,PRESENCIAL,14/05/2023
TXN_8654093,CAFÉ,3,2.0,6.0,CARTEIRA DIGITAL,,29/11/2023
TXN_1038397,BISCOITO,3,1.0,3.0,,PRESENCIAL,20/05/2023
TXN_8872715,BISCOITO,2,1.0,2.0,CARTEIRA DIGITAL,PARA VIAGEM,
TXN_4638979,SALADA,1,5.0,5.0,,,28/06/2023
TXN_5506097,,5,4.0,20.0,DINHEIRO,PARA VIAGEM,04/05/2023
TXN_9579984,SALADA,5,5.0,25.0,CARTÃO DE CRÉDITO,,25/12/2023
TXN_6087578,CHÁ,1,1.5,1.5,CARTÃO DE CRÉDITO,,17/12/2023
TXN_5297299,CAFÉ,5,2.0,10.0,,,04/10/2023
TXN_7526174,SUCO,3,3.0,9.0,CARTÃO DE CRÉDITO,,06/08/2023
TXN_5401244,SALADA,1,5.0,5.0,CARTÃO DE CRÉDITO,PRESENCIAL,08/07/2023
TXN_7470034,VITAMINA,5,4.0,20.0,CARTEIRA DIGITAL,PARA VIAGEM,
TXN_7775760,BOLO,4,3.0,,,,21/02/2023
TXN_5820892,SUCO,1,3.0,3.0,CARTEIRA DIGITAL,,14/11/2023
TXN_3801338,LANCHE,3,4.0,12.0,CARTÃO DE CRÉDITO,,03/11/2023
TXN_1521861,,5,3.0,15.0,DINHEIRO,PRESENCIAL,02/04/2023
TXN_8365857,VITAMINA,5,4.0,20.0,CARTEIRA DIGITAL,PARA VIAGEM,06/10/2023
TXN_9349657,BISCOITO,2,1.0,2.0,CARTÃO DE CRÉDITO,PRESENCIAL,14/03/2023
TXN_4503716,BOLO,1,3.0,3.0,,,12/11/2023
TXN_5679014,CAFÉ,1,2.0,2.0,,PRESENCIAL,12/06/2023
TXN_1161606,LANCHE,5,4.0,20.0,CARTÃO DE CRÉDITO,PARA VIAGEM,20/09/2023
TXN_5938359,BISCOITO,2,1.0,2.0,CARTÃO DE CRÉDITO,,02/06/2023
TXN_7565894,SALADA,1,5.0,5.0,DINHEIRO,PARA VIAGEM,15/07/2023
TXN_1987311,VITAMINA,1,4.0,4.0,,PRESENCIAL,03/08/2023
TXN_4656387,BISCOITO,2,1.0,2.0,CARTEIRA DIGITAL,,25/07/2023
TXN_9277276,BOLO,4,3.0,12.0,CARTÃO DE CRÉDITO,PARA VIAGEM,15/09/2023
TXN_1576076,CAFÉ,3,2.0,6.0,DINHEIRO,PARA VIAGEM,07/10/2023
TXN_3676632,VITAMINA,4,4.0,16.0,CARTÃO DE CRÉDITO,,11/12/2023
TXN_9945457,BISCOITO,4,1.0,4.0,DINHEIRO,,28/06/2023
TXN_6508674,,2,3.0,6.0,,PARA VIAGEM,09/02/2023
TXN_4579086,BOLO,2,3.0,6.0,CARTÃO DE CRÉDITO,PRESENCIAL,20/07/2023
TXN_2421873,CAFÉ,2,2.0,4.0,CARTÃO DE CRÉDITO,,18/02/2023
TXN_3601382,SALADA,3,5.0,15.0,,,12/02/2023
TXN_2323650,CHÁ,4,1.5,6.0,CARTEIRA DIGITAL,,09/10/2023
TXN_3587916,SALADA,3,5.0,15.0,DINHEIRO,PRESENCIAL,09/07/2023
TXN_8914956,BISCOITO,2,1.0,2.0,CARTÃO DE CRÉDITO,,13/05/2023
TXN_9080521,CAFÉ,2,2.0,4.0,CARTÃO DE CRÉDITO,PRESENCIAL,24/01/2023
TXN_1450705,BISCOITO,5,1.0,5.0,,,07/10/2023
TXN_9648941,CAFÉ,2,2.0,4.0,DINHEIRO,PARA VIAGEM,30/06/2023
TXN_9989719,VITAMINA,2,4.0,8.0,CARTÃO DE CRÉDITO,PARA VIAGEM,26/11/2023
TXN_8409154,BOLO,4,3.0,12.0,CARTEIRA DIGITAL,,20/06/2023
TXN_4630633,LANCHE,1,4.0,4.0,,PARA VIAGEM,22/10/2023
TXN_8332592,SUCO,,3.0,15.0,,,25/03/2023
TXN_5736595,CAFÉ,3,2.0,6.0,CARTÃO DE CRÉDITO,,14/08/2023
TXN_2264883,SUCO,2,3.0,6.0,CARTÃO DE CRÉDITO,PARA VIAGEM,24/12/2023
TXN_6137394,LANCHE,1,4.0,4.0,,PRESENCIAL,22/11/2023
TXN_4127927,SALADA,5,5.0,25.0,,PARA VIAGEM,04/08/2023
TXN_7256205,SUCO,4,3.0,,DINHEIRO,,08/04/2023
TXN_1766527,,4,5.0,,CARTEIRA DIGITAL,,07/02/2023
TXN_7591982,SALADA,1,5.0,5.0,DINHEIRO,,28/02/2023
TXN_5530273,BOLO,3,3.0,9.0,CARTEIRA DIGITAL,,13/01/2023
TXN_2958213,,5,1.0,5.0,,,15/08/2023
TXN_2057961,SUCO,2,3.0,6.0,,PRESENCIAL,04/10/2023
TXN_9705027,BISCOITO,2,1.0,,DINHEIRO,,
TXN_6367976,SUCO,1,3.0,3.0,CARTEIRA DIGITAL,,16/10/2023
TXN_9921277,BOLO,,3.0,3.0,,PARA VIAGEM,29/01/2023
TXN_4867316,LANCHE,1,4.0,4.0,CARTEIRA DIGITAL,,28/11/2023
TXN_6704173,VITAMINA,2,4.0,8.0,CARTÃO DE CRÉDITO,,24/07/2023
TXN_9510130,SALADA,4,5.0,20.0,DINHEIRO,,06/03/2023
TXN_1192009,CAFÉ,1,2.0,2.0,,,18/05/2023
TXN_2899889,SALADA,2,5.0,10.0,,PRESENCIAL,09/12/2023
TXN_7172693,,5,5.0,25.0,CARTÃO DE CRÉDITO,PRESENCIAL,23/03/2023
TXN_6862603,SALADA,4,5.0,20.0,CARTÃO DE CRÉDITO,PARA VIAGEM,17/04/2023
TXN_5761207,VITAMINA,3,4.0,12.0,CARTÃO DE CRÉDITO,,19/04/2023
TXN_9852820,SALADA,2,5.0,10.0,CARTÃO DE CRÉDITO,PRESENCIAL,27/08/2023
TXN_5939783,BISCOITO,2,1.0,2.0,,PARA VIAGEM,
TXN_2062604,CAFÉ,2,2.0,4.0,DINHEIRO,PRESENCIAL,
TXN_9531812,LANCHE,2,4.0,8.0,CARTEIRA DIGITAL,PRESENCIAL,04/02/2023
TXN_1423173,VITAMINA,5,4.0,20.0,CARTÃO DE CRÉDITO,,02/10/2023
TXN_9811007,BISCOITO,5,1.0,5.0,CARTÃO DE CRÉDITO,,07/03/2023
TXN_4346813,SALADA,5,5.0,25.0,,,07/07/2023
TXN_4383311,BOLO,2,,6.0,,PRESENCIAL,23/09/2023
TXN_5935353,,2,,8.0,CARTÃO DE CRÉDITO,,01/05/2023
TXN_6778796,BOLO,5,3.0,15.0,DINHEIRO,,29/11/2023
TXN_2119373,SALADA,4,5.0,20.0,CARTÃO DE CRÉDITO,PRESENCIAL,30/06/2023
TXN_6803555,CHÁ,2,1.5,3.0,CARTEIRA DIGITAL,PARA VIAGEM,31/05/2023
TXN_7010218,BISCOITO,4,1.0,4.0,,PARA VIAGEM,29/04/2023
TXN_1707537,BOLO,3,3.0,,CARTEIRA DIGITAL,PARA VIAGEM,17/10/2023
TXN_8470187,SUCO,3,3.0,9.0,,PARA VIAGEM,28/06/2023
TXN_6087604,LANCHE,4,4.0,16.0,CARTEIRA DIGITAL,,27/01/2023
TXN_9825905,CAFÉ,1,2.0,2.0,CARTEIRA DIGITAL,,04/01/2023
TXN_2086557,VITAMINA,2,4.0,8.0,DINHEIRO,PRESENCIAL,13/01/2023
TXN_9077087,SUCO,1,3.0,3.0,,PRESENCIAL,08/05/2023
TXN_7714902,CAFÉ,4,2.0,8.0,DINHEIRO,,10/09/2023
TXN_2154477,BOLO,4,3.0,12.0,,,11/02/2023
TXN_5949199,CHÁ,5,1.5,7.5,,PRESENCIAL,28/02/2023
TXN_8209124,CAFÉ,2,2.0,4.0,DINHEIRO,,05/10/2023
TXN_7519611,,4,1.5,6.0,CARTÃO DE CRÉDITO,PRESENCIAL,08/10/2023
TXN_1318943,,2,2.0,,DINHEIRO,PRESENCIAL,13/06/2023
TXN_4502922,,1,4.0,4.0,CARTÃO DE CRÉDITO,PARA VIAGEM,23/06/2023
TXN_4554194,VITAMINA,3,,12.0,CARTÃO DE CRÉDITO,PARA VIAGEM,04/10/2023
TXN_3418612,CHÁ,3,1.5,4.5,CARTEIRA DIGITAL,,31/01/2023
TXN_2539469,BOLO,2,3.0,6.0,CARTÃO DE CRÉDITO,PARA VIAGEM,24/09/2023
TXN_2764544,SUCO,4,3.0,12.0,DINHEIRO,PRESENCIAL,02/04/2023
TXN_8672939,VITAMINA,1,4.0,4.0,,,02/11/2023
TXN_1499346,BOLO,5,3.0,15.0,,,09/12/2023
TXN_9930357,SUCO,1,3.0,3.0,CARTÃO DE CRÉDITO,,
TXN_7631216,SUCO,5,3.0,15.0,CARTÃO DE CRÉDITO,,16/02/2023
TXN_3116803,CAFÉ,1,2.0,2.0,CARTÃO DE CRÉDITO,PRESENCIAL,10/09/2023
TXN_6050844,CHÁ,2,1.5,3.0,,,12/03/2023
TXN_7403963,LANCHE,4,4.0,16.0,DINHEIRO,PRESENCIAL,27/07/2023
TXN_2708387,CHÁ,4,1.5,6.0,CARTÃO DE CRÉDITO,,12/11/2023
TXN_7916758,VITAMINA,1,4.0,4.0,,PARA VIAGEM,14/10/2023
TXN_2944717,BISCOITO,2,1.0,2.0,DINHEIRO,,11/12/2023
TXN_7571571,LANCHE,2,4.0,8.0,CARTÃO DE CRÉDITO,,09/04/2023
TXN_7250085,CAFÉ,4,2.0,8.0,,PARA VIAGEM,19/09/2023
TXN_1892102,,3,4.0,12.0,DINHEIRO,,23/03/2023
TXN_7039529,BISCOITO,3,1.0,,CARTEIRA DIGITAL,PRESENCIAL,19/01/2023
TXN_1452931,CHÁ,1,1.5,1.5,CARTEIRA DIGITAL,,08/07/2023
TXN_5148201,VITAMINA,5,4.0,20.0,,,18/11/2023
TXN_7322317,CHÁ,1,,,,,16/03/2023
TXN_4648214,SALADA,1,5.0,5.0,,,15/02/2023
TXN_7902691,SUCO,,3.0,9.0,CARTEIRA DIGITAL,PARA VIAGEM,13/10/2023
TXN_4966750,BISCOITO,3,1.0,3.0,CARTEIRA DIGITAL,PRESENCIAL,24/12/2023
TXN_7740239,CHÁ,2,1.5,3.0,,,26/01/2023
TXN_6901162,,3,4.0,12.0,CARTEIRA DIGITAL,PRESENCIAL,
TXN_3689579,,2,4.0,8.0,CARTEIRA DIGITAL,PARA VIAGEM,02/12/2023
TXN_7770188,SUCO,5,3.0,15.0,CARTEIRA DIGITAL,PRESENCIAL,28/10/2023
TXN_5088167,CAFÉ,5,2.0,10.0,CARTÃO DE CRÉDITO,,02/09/2023
TXN_1865302,BISCOITO,5,1.0,5.0,CARTÃO DE CRÉDITO,PRESENCIAL,16/08/2023
TXN_4224423,SUCO,3,3.0,9.0,DINHEIRO,PARA VIAGEM,27/08/2023
TXN_8269956,VITAMINA,,4.0,20.0,,PARA VIAGEM,02/08/2023
TXN_9263959,BISCOITO,,1.0,5.0,DINHEIRO,,
TXN_3879052,CAFÉ,3,2.0,6.0,CARTÃO DE CRÉDITO,,14/12/2023
TXN_7340284,,5,1.0,5.0,,PARA VIAGEM,05/09/2023
TXN_9809696,VITAMINA,1,4.0,4.0,,PARA VIAGEM,05/01/2023
TXN_5719592,CAFÉ,1,2.0,2.0,CARTÃO DE CRÉDITO,PRESENCIAL,07/08/2023
TXN_6121301,VITAMINA,5,4.0,20.0,CARTEIRA DIGITAL,PARA VIAGEM,07/01/2023
TXN_2097987,LANCHE,2,4.0,8.0,CARTEIRA DIGITAL,PRESENCIAL,
TXN_7514279,SALADA,1,5.0,5.0,CARTÃO DE CRÉDITO,PRESENCIAL,04/02/2023
TXN_5153408,VITAMINA,1,4.0,4.0,CARTÃO DE CRÉDITO,PARA VIAGEM,22/08/2023
TXN_4678948,SUCO,3,3.0,9.0,,PARA VIAGEM,02/07/2023
TXN_8918253,,3,,12.0,CARTEIRA DIGITAL,,07/09/2023
TXN_7292662,LANCHE,1,4.0,4.0,,PRESENCIAL,
TXN_1209852,BISCOITO,2,1.0,2.0,CARTÃO DE CRÉDITO,PRESENCIAL,18/11/2023
TXN_4367311,CAFÉ,5,2.0,10.0,,PRESENCIAL,26/02/2023
TXN_5985513,,,4.0,8.0,CARTÃO DE CRÉDITO,,02/08/2023
TXN_2086325,CAFÉ,2,2.0,4.0,CARTÃO DE CRÉDITO,,14/08/2023
TXN_4062032,CHÁ,5,1.5,7.5,CARTEIRA DIGITAL,,28/10/2023
TXN_4329558,,4,2.0,8.0,,,22/04/2023
TXN_2029301,CHÁ,5,1.5,7.5,CARTEIRA DIGITAL,,06/08/2023
TXN_4508067,VITAMINA,5,4.0,20.0,CARTÃO DE CRÉDITO,PARA VIAGEM,19/03/2023
TXN_6637315,BOLO,3,3.0,9.0,DINHEIRO,,02/12/2023
TXN_3660347,VITAMINA,5,4.0,20.0,,PRESENCIAL,
TXN_4251500,BISCOITO,4,1.0,,CARTEIRA DIGITAL,PARA VIAGEM,11/11/2023
TXN_1516961,LANCHE,3,4.0,12.0,CARTÃO DE CRÉDITO,PARA VIAGEM,01/11/2023
TXN_5033660,CAFÉ,2,2.0,4.0,,,12/09/2023
TXN_9506595,,3,1.5,4.5,DINHEIRO,PRESENCIAL,10/07/2023
TXN_6646684,BISCOITO,3,1.0,3.0,DINHEIRO,,01/06/2023
TXN_6866644,LANCHE,1,4.0,4.0,,,22/07/2023
TXN_7228322,BISCOITO,1,1.0,,CARTÃO DE CRÉDITO,,18/02/2023
TXN_3595118,SUCO,2,3.0,6.0,DINHEIRO,PRESENCIAL,03/02/2023
TXN_4040941,BISCOITO,1,1.0,1.0,DINHEIRO,PRESENCIAL,20/02/2023
TXN_7753584,CAFÉ,4,2.0,8.0,,PARA VIAGEM,
TXN_4738349,VITAMINA,2,4.0,8.0,CARTEIRA DIGITAL,,06/02/2023
TXN_9436284,CAFÉ,3,2.0,6.0,CARTÃO DE CRÉDITO,,28/03/2023
TXN_1221801,VITAMINA,2,4.0,8.0,,,17/06/2023
TXN_3185929,SALADA,3,5.0,15.0,,PARA VIAGEM,27/07/2023
TXN_2332609,,5,4.0,20.0,CARTÃO DE CRÉDITO,PRESENCIAL,17/05/2023
TXN_4183705,CHÁ,2,1.5,3.0,CARTÃO DE CRÉDITO,PRESENCIAL,23/11/2023
TXN_5459138,VITAMINA,2,4.0,8.0,CARTEIRA DIGITAL,PRESENCIAL,
TXN_7435096,,4,1.5,6.0,,PRESENCIAL,21/10/2023
TXN_2561471,LANCHE,1,4.0,4.0,,PRESENCIAL,12/07/2023
TXN_3098503,SALADA,1,5.0,,CARTÃO DE CRÉDITO,PARA VIAGEM,31/05/2023
TXN_1148060,BISCOITO,5,1.0,5.0,DINHEIRO,,12/10/2023
TXN_5151780,SALADA,4,5.0,20.0,DINHEIRO,PARA VIAGEM,24/06/2023
TXN_3398955,BISCOITO,3,1.0,3.0,DINHEIRO,,19/10/2023
TXN_8140360,CAFÉ,4,2.0,8.0,CARTEIRA DIGITAL,PARA VIAGEM,05/05/2023
TXN_4448318,CAFÉ,4,2.0,8.0,CARTEIRA DIGITAL,,07/08/2023
TXN_8341520,LANCHE,3,4.0,,,PARA VIAGEM,24/06/2023
TXN_9883214,SUCO,3,3.0,9.0,,,04/04/2023
TXN_2912934,BISCOITO,5,1.0,5.0,CARTÃO DE CRÉDITO,,01/04/2023
TXN_7694996,SALADA,4,5.0,20.0,,PRESENCIAL,11/03/2023
TXN_5660244,BOLO,5,3.0,15.0,CARTEIRA DIGITAL,,04/10/2023
TXN_7873479,BISCOITO,1,1.0,1.0,CARTÃO DE CRÉDITO,PARA VIAGEM,18/03/2023
TXN_7771516,LANCHE,3,4.0,12.0,,,26/05/2023
TXN_1166001,,,3.0,15.0,DINHEIRO,,
TXN_6775304,CHÁ,4,1.5,6.0,DINHEIRO,PRESENCIAL,08/03/2023
TXN_3801966,LANCHE,4,4.0,16.0,CARTEIRA DIGITAL,PRESENCIAL,14/01/2023
TXN_2849095,,3,2.0,6.0,CARTEIRA DIGITAL,PRESENCIAL,13/07/2023
TXN_1749930,SALADA,5,5.0,25.0,,PRESENCIAL,01/07/2023
TXN_2210925,SUCO,4,3.0,12.0,DINHEIRO,PRESENCIAL,06/07/2023
TXN_6810969,,1,4.0,4.0,,PRESENCIAL,08/03/2023
TXN_2651789,BISCOITO,1,1.0,1.0,,PARA VIAGEM,10/02/2023
TXN_7750963,CHÁ,4,1.5,6.0,CARTÃO DE CRÉDITO,PRESENCIAL,09/06/2023
TXN_8134280,BISCOITO,1,1.0,1.0,CARTEIRA DIGITAL,PARA VIAGEM,29/01/2023
TXN_2231082,BOLO,,3.0,15.0,DINHEIRO,PRESENCIAL,03/05/2023
TXN_2014042,BISCOITO,4,1.0,4.0,CARTEIRA DIGITAL,PARA VIAGEM,27/10/2023
TXN_1132293,CHÁ,4,1.5,6.0,,,05/07/2023
TXN_3550177,SALADA,5,5.0,25.0,DINHEIRO,,13/09/2023
TXN_5326795,BISCOITO,2,1.0,2.0,,,05/04/2023
TXN_1993503,BISCOITO,4,1.0,4.0,CARTÃO DE CRÉDITO,,16/08/2023
TXN_4097922,SALADA,3,5.0,15.0,DINHEIRO,,16/01/2023
TXN_2317041,CHÁ,3,,4.5,DINHEIRO,PRESENCIAL,15/01/2023
TXN_4648031,CHÁ,4,1.5,6.0,CARTEIRA DIGITAL,,04/09/2023
TXN_4942960,SUCO,1,3.0,3.0,,PARA VIAGEM,12/04/2023
TXN_8740501,SALADA,5,5.0,25.0,,,05/02/2023
TXN_4523273,BOLO,4,,12.0,CARTEIRA DIGITAL,,17/10/2023
TXN_7276478,LANCHE,5,4.0,20.0,DINHEIRO,PARA VIAGEM,07/09/2023
TXN_6036240,BOLO,4,3.0,12.0,CARTÃO DE CRÉDITO,PRESENCIAL,30/10/2023
TXN_1449866,SALADA,4,5.0,20.0,DINHEIRO,,21/09/2023
TXN_2882871,SALADA,3,5.0,15.0,CARTÃO DE CRÉDITO,PARA VIAGEM,30/08/2023
TXN_1047450,CAFÉ,2,2.0,4.0,DINHEIRO,PRESENCIAL,19/11/2023
TXN_9673685,SALADA,1,5.0,5.0,DINHEIRO,PRESENCIAL,11/12/2023
TXN_3547569,VITAMINA,4,4.0,16.0,CARTEIRA DIGITAL,PRESENCIAL,04/08/2023
TXN_2866587,LANCHE,3,4.0,12.0,CARTÃO DE CRÉDITO,,16/09/2023
TXN_1629218,CAFÉ,,2.0,6.0,CARTEIRA DIGITAL,,27/06/2023
TXN_2964982,LANCHE,1,4.0,4.0,CARTEIRA DIGITAL,PRESENCIAL,15/04/2023
TXN_5974791,BISCOITO,2,1.0,2.0,DINHEIRO,,22/10/2023
TXN_1005472,CAFÉ,4,2.0,8.0,CARTÃO DE CRÉDITO,,21/04/2023
TXN_7202898,BISCOITO,4,1.0,4.0,,,18/07/2023
TXN_4511996,,3,3.0,9.0,CARTEIRA DIGITAL,,18/09/2023
TXN_9896694,LANCHE,4,4.0,16.0,DINHEIRO,,16/02/2023
TXN_9881555,,5,3.0,15.0,DINHEIRO,PRESENCIAL,09/04/2023
TXN_9853220,BISCOITO,,1.0,5.0,CARTÃO DE CRÉDITO,PRESENCIAL,02/04/2023
TXN_2354774,CAFÉ,5,2.0,10.0,,PRESENCIAL,
TXN_5723229,SUCO,5,3.0,15.0,CARTEIRA DIGITAL,PARA VIAGEM,23/06/2023
TXN_1065721,LANCHE,4,4.0,16.0,DINHEIRO,PARA VIAGEM,06/12/2023
TXN_4921791,SALADA,4,5.0,20.0,CARTÃO DE CRÉDITO,,
TXN_3692789,LANCHE,,4.0,8.0,CARTÃO DE CRÉDITO,,
TXN_8155446,SALADA,3,5.0,15.0,CARTEIRA DIGITAL,PARA VIAGEM,20/12/2023
TXN_2253852,BISCOITO,2,1.0,2.0,CARTÃO DE CRÉDITO,PARA VIAGEM,26/08/2023
TXN_2810187,CAFÉ,,2.0,8.0,,PRESENCIAL,17/10/2023
TXN_4962500,SUCO,5,3.0,15.0,,PARA VIAGEM,
TXN_6994752,SUCO,4,3.0,12.0,DINHEIRO,PARA VIAGEM,17/06/2023
TXN_7598654,CAFÉ,3,2.0,6.0,CARTÃO DE CRÉDITO,,26/11/2023
TXN_8039560,,5,2.0,10.0,CARTEIRA DIGITAL,,29/03/2023
TXN_6785331,BOLO,1,3.0,3.0,,,12/04/2023
TXN_8260297,SALADA,2,5.0,10.0,DINHEIRO,PRESENCIAL,04/07/2023
TXN_7152012,LANCHE,3,4.0,12.0,CARTEIRA DIGITAL,PRESENCIAL,02/04/2023
TXN_7907366,CAFÉ,4,2.0,8.0,CARTEIRA DIGITAL,,13/01/2023
TXN_3830888,CAFÉ,4,2.0,8.0,,PRESENCIAL,20/02/2023
TXN_1565027,,3,1.5,,,,16/03/2023
TXN_5618377,LANCHE,2,4.0,8.0,,PRESENCIAL,02/04/2023
TXN_3645674,CHÁ,4,1.5,6.0,DINHEIRO,PARA VIAGEM,18/07/2023
TXN_2464236,BISCOITO,5,1.0,5.0,CARTEIRA DIGITAL,,02/04/2023
TXN_4543793,LANCHE,2,4.0,8.0,DINHEIRO,PRESENCIAL,12/10/2023
TXN_5745921,LANCHE,2,4.0,8.0,,PRESENCIAL,01/03/2023
TXN_7229419,SALADA,2,5.0,10.0,,PARA VIAGEM,15/05/2023
TXN_9247075,SALADA,3,5.0,15.0,,PRESENCIAL,05/07/2023
TXN_6960459,CAFÉ,1,2.0,,CARTÃO DE CRÉDITO,PRESENCIAL,24/07/2023
TXN_4679083,BOLO,5,3.0,,,PARA VIAGEM,25/12/2023
TXN_3313534,BISCOITO,2,1.0,2.0,CARTEIRA DIGITAL,PRESENCIAL,05/01/2023
TXN_4969431,SALADA,4,5.0,20.0,CARTÃO DE CRÉDITO,PARA VIAGEM,11/04/2023
TXN_2977905,VITAMINA,3,4.0,12.0,,,23/06/2023
TXN_5341204,CAFÉ,,2.0,2.0,,,24/07/2023
TXN_2147706,SUCO,5,3.0,,,,23/03/2023
TXN_3663592,VITAMINA,2,4.0,8.0,,PARA VIAGEM,26/08/2023
TXN_4459351,VITAMINA,5,4.0,20.0,CARTÃO DE CRÉDITO,,08/12/2023
TXN_2976052,BISCOITO,5,1.0,5.0,,PARA VIAGEM,01/11/2023
TXN_1373048,SALADA,5,5.0,25.0,,PRESENCIAL,31/08/2023
TXN_2575331,BISCOITO,5,1.0,5.0,DINHEIRO,PRESENCIAL,20/03/2023
TXN_4764236,SUCO,1,3.0,3.0,CARTEIRA DIGITAL,,29/05/2023
TXN_3544380,SUCO,1,3.0,3.0,CARTÃO DE CRÉDITO,PRESENCIAL,13/09/2023
TXN_2104473,BOLO,3,3.0,9.0,CARTEIRA DIGITAL,PARA VIAGEM,01/01/2023
TXN_3819405,SUCO,4,3.0,12.0,CARTEIRA DIGITAL,PRESENCIAL,16/02/2023
TXN_3512665,SALADA,5,5.0,25.0,CARTÃO DE CRÉDITO,,16/10/2023
TXN_1696813,BISCOITO,3,1.0,3.0,DINHEIRO,PRESENCIAL,02/04/2023
TXN_4631228,,1,3.0,3.0,CARTEIRA DIGITAL,,07/10/2023
TXN_2084232,,4,1.5,6.0,CARTEIRA DIGITAL,PARA VIAGEM,11/10/2023
TXN_5399303,CAFÉ,2,2.0,4.0,,,02/11/2023
TXN_1251960,LANCHE,5,,20.0,CARTEIRA DIGITAL,PARA VIAGEM,20/11/2023
TXN_1984774,CHÁ,3,1.5,4.5,DINHEIRO,PARA VIAGEM,13/11/2023
TXN_9886794,BOLO,1,3.0,3.0,DINHEIRO,,06/06/2023
TXN_3821298,,5,4.0,20.0,CARTÃO DE CRÉDITO,,26/04/2023
TXN_1057760,SUCO,4,3.0,12.0,CARTÃO DE CRÉDITO,PARA VIAGEM,20/02/2023
TXN_2294778,BISCOITO,,1.0,3.0,CARTEIRA DIGITAL,,29/05/2023
TXN_6091431,CHÁ,3,1.5,4.5,CARTÃO DE CRÉDITO,,16/11/2023
TXN_1728644,CAFÉ,1,2.0,2.0,DINHEIRO,PARA VIAGEM,07/04/2023
TXN_6993624,BOLO,4,3.0,12.0,DINHEIRO,,09/05/2023
TXN_4003831,BISCOITO,1,1.0,1.0,CARTÃO DE CRÉDITO,,
TXN_9018366,SUCO,5,,15.0,DINHEIRO,,31/03/2023
TXN_7708810,VITAMINA,1,4.0,4.0,DINHEIRO,,09/06/2023
TXN_8726874,LANCHE,2,4.0,8.0,,PARA VIAGEM,30/09/2023
TXN_4190431,CHÁ,3,1.5,4.5,CARTEIRA DIGITAL,,23/09/2023
TXN_5201123,SALADA,2,5.0,10.0,CARTEIRA DIGITAL,PARA VIAGEM,12/07/2023
TXN_6172528,VITAMINA,3,4.0,12.0,CARTÃO DE CRÉDITO,PRESENCIAL,18/05/2023
TXN_1193551,BISCOITO,1,1.0,1.0,,PARA VIAGEM,07/01/2023
TXN_9877722,LANCHE,5,4.0,20.0,CARTEIRA DIGITAL,PRESENCIAL,
TXN_2702861,BISCOITO,4,,4.0,CARTEIRA DIGITAL,PARA VIAGEM,02/06/2023
TXN_4255580,,1,,3.0,DINHEIRO,,
TXN_1256851,LANCHE,4,4.0,16.0,,PRESENCIAL,29/07/2023
TXN_4146795,CHÁ,5,1.5,7.5,DINHEIRO,PRESENCIAL,29/10/2023
TXN_2203873,CHÁ,3,1.5,4.5,CARTEIRA DIGITAL,,26/01/2023
TXN_5018462,VITAMINA,5,4.0,20.0,DINHEIRO,PRESENCIAL,28/11/2023
TXN_6133971,VITAMINA,5,4.0,20.0,CARTÃO DE CRÉDITO,,18/04/2023
TXN_1417400,BISCOITO,2,1.0,2.0,DINHEIRO,PRESENCIAL,20/03/2023
TXN_4239859,SUCO,1,,3.0,,,03/02/2023
TXN_5369010,,4,5.0,20.0,DINHEIRO,PARA VIAGEM,23/04/2023
TXN_4877436,SUCO,4,3.0,12.0,,,08/10/2023
TXN_9697670,,3,3.0,9.0,DINHEIRO,PARA VIAGEM,29/12/2023
TXN_8643596,CAFÉ,5,2.0,10.0,CARTÃO DE CRÉDITO,,29/03/2023
TXN_1654784,BISCOITO,5,1.0,5.0,,PRESENCIAL,31/12/2023
TXN_4422898,SALADA,2,5.0,10.0,CARTÃO DE CRÉDITO,PRESENCIAL,20/04/2023
TXN_4175191,LANCHE,2,4.0,8.0,DINHEIRO,,20/11/2023
TXN_3196388,SALADA,3,5.0,15.0,DINHEIRO,PRESENCIAL,04/03/2023
TXN_6960031,LANCHE,5,4.0,20.0,CARTEIRA DIGITAL,PARA VIAGEM,25/04/2023
TXN_8963106,CAFÉ,5,2.0,10.0,DINHEIRO,PRESENCIAL,01/04/2023
TXN_7167980,VITAMINA,3,4.0,,,,05/10/2023
